Timestamp,Temperature (C),Wind Speed (m/s),Solar Radiation (W/m^2),Energy Consumption (kWh),Solar Generation (kW),Wind Generation (kW),Grid Fault (1=Fault)
2024-09-10 09:23:43.068212,25.856182264559447,8.379268922643035,647.8737845633343,29.157578132525394,7.672497617857799,30.57454748335632,0
2024-09-10 10:23:43.068212,29.126120990510707,4.695077146926212,497.61374701171434,34.332681047487924,4.1089619853309225,12.04786000780073,0
2024-09-10 11:23:43.068212,17.835481522417062,2.503371748750167,541.6215542803177,12.952498351677642,6.008053005523911,10.087401669204331,0
2024-09-10 12:23:43.068212,18.59561515748874,5.588093830287247,516.8984455890914,27.94667156727469,6.942743241277257,21.67305599973974,0
2024-09-10 13:23:43.068212,24.14546584514149,2.250476404636664,631.869272292238,13.665035094355753,5.257458768165921,12.676208001991652,0
2024-09-10 14:23:43.068212,24.087746123126678,4.24607754191009,437.9564527000918,30.51007232094738,5.044751091642249,11.258148720068109,0
2024-09-10 15:23:43.068212,28.50713859456917,3.723210135333583,250.99115410045485,30.565248406470737,2.82748226331358,15.81321525798767,0
2024-09-10 16:23:43.068212,20.28197880780587,7.457175208901612,407.2106926230791,33.421358343753546,4.951558271309844,45.71271614614049,0
2024-09-10 17:23:43.068212,23.74368046004227,5.740422225975453,323.52632324825515,30.997351757030966,3.215546099979868,19.495413035488667,0
2024-09-10 18:23:43.068212,24.886811511888723,5.52036316278662,323.4015288039852,21.6255867601867,2.1394774054568173,28.14582308490662,0
2024-09-10 19:23:43.068212,32.0347762564037,3.757283900514981,501.97900006008666,31.11597702312279,6.102252196943478,16.22984597648441,0
2024-09-10 20:23:43.068212,28.681646089988757,5.635713362602944,438.5520820750333,29.91350551927725,4.236559211983322,10.258089995458448,1
2024-09-10 21:23:43.068212,20.60027061646238,4.562175575347218,539.1759698090722,40.48928367759483,6.077593342308662,23.156823278277358,0
2024-09-10 22:23:43.068212,28.219664927788145,6.887831976287524,656.4731651471549,38.07008839368973,6.302432051575903,22.763889292681966,0
2024-09-10 23:23:43.068212,23.906449786057415,6.545800016020591,324.35350295529145,24.64624802480453,3.7375698085679816,19.766475506242273,0
2024-09-11 00:23:43.068212,18.571347802725533,4.914232018302848,392.84935918342325,24.962663862389235,4.687891121072809,21.946534102415743,0
2024-09-11 01:23:43.068212,26.925283305727795,4.591899297380977,516.2300551372424,31.945394412827504,5.420413590787887,17.61433633794481,0
2024-09-11 02:23:43.068212,25.368059444145825,5.222291493230234,483.4032482633503,31.778661974249957,5.701046130019481,20.59161803842437,0
2024-09-11 03:23:43.068212,21.30067851775585,8.722617503107447,314.507236480781,23.08171657196772,3.31505594620732,0.1493986172250718,0
2024-09-11 04:23:43.068212,29.902101068548177,6.088034850354394,711.4954652393192,36.888128373207955,7.136636542157592,27.501380222419716,0
2024-09-11 05:23:43.068212,37.402071256290185,6.726130953149972,475.3754857164019,35.480990812874474,2.957635914945827,31.304170170736768,0
2024-09-11 06:23:43.068212,25.22401424231016,5.491487682665254,500.269462421308,41.568317359656206,4.452372742530121,14.384537777783226,0
2024-09-11 07:23:43.068212,23.374700556587285,6.223600814223152,466.7659108642414,22.203339968914776,5.062783221457185,22.05037011672859,0
2024-09-11 08:23:43.068212,24.99659148001577,6.5681648533538395,464.3807867115388,29.978324339975238,5.611561945512553,25.433238698430305,0
2024-09-11 09:23:43.068212,19.79602820167254,3.22928483407272,386.0801273414286,35.603075984684935,3.167980613641584,18.37148348029984,0
2024-09-11 10:23:43.068212,25.84388904776662,5.0297714698917835,408.79921675712745,28.766347974462253,5.091598366679595,20.35173398908235,0
2024-09-11 11:23:43.068212,21.5095608095254,6.502797533912101,518.4718401823781,34.12330828396029,4.2818293674977035,28.539318648934383,0
2024-09-11 12:23:43.068212,19.972732225117596,6.56736063042904,612.131981836064,37.708831153365956,7.213626064677725,33.83897539814915,0
2024-09-11 13:23:43.068212,29.433430977430007,6.026354983640177,392.48410259853785,20.78385840546386,4.431057079933627,24.67373873122671,0
2024-09-11 14:23:43.068212,27.579731616992724,3.4660390227024114,409.067780841496,35.95513629943751,3.2023484215570432,17.022879144952213,0
2024-09-11 15:23:43.068212,24.67519936995977,4.281032794366377,487.0578655908528,28.069009604281927,5.521954404856967,9.059170586533241,0
2024-09-11 16:23:43.068212,27.01519684489244,5.8274739132156075,502.85739149244074,25.40571293191035,4.042098095489838,24.708426381425273,0
2024-09-11 17:23:43.068212,23.58348073685053,7.606069671048661,562.436615032995,34.092153629080755,5.072254257947158,38.26544365777232,0
2024-09-11 18:23:43.068212,16.070592078402505,4.891883817392313,575.4938737739817,23.653451231365047,5.451939712997767,21.0123020242166,0
2024-09-11 19:23:43.068212,19.76791901567012,4.782979305450956,529.6562697873005,18.65136308471218,5.830574920053857,20.024199923897225,0
2024-09-11 20:23:43.068212,25.372020857280674,3.542045251624902,589.8472064556461,31.51559679880483,5.584812729388569,12.406409152577842,0
2024-09-11 21:23:43.068212,17.96684026093866,4.190797862403183,627.8220749667714,28.670941638577766,5.252833558292997,21.12595624028486,0
2024-09-11 22:23:43.068212,32.27498070235085,5.025042863150909,431.0123729225433,23.60601505097682,4.141573759066672,11.364108389587804,0
2024-09-11 23:23:43.068212,27.852998896811357,4.672830934132799,491.6552422414186,35.1604860759391,5.384242855112529,21.302015238507163,0
2024-09-12 00:23:43.068212,22.297820818463652,5.113005833653087,350.969778358715,34.504029847653214,3.883078801916901,32.50433033072553,0
2024-09-12 01:23:43.068212,24.893436058638827,5.52721942010939,366.98485429248103,33.7087057316656,4.223940314393925,20.61616300281772,0
2024-09-12 02:23:43.068212,22.066538631079695,4.088755317689065,470.55787865165917,18.728285169982172,5.342936232714361,14.797831724542196,0
2024-09-12 03:23:43.068212,32.08602267592588,5.51735246676607,490.4082003848432,22.650833021558206,5.304985289100537,21.9550651439348,0
2024-09-12 04:23:43.068212,20.855489720674477,4.894394277964041,476.54264229763737,33.59042966582382,4.808737036174852,12.904514639647843,0
2024-09-12 05:23:43.068212,21.069368449681512,5.965201690551233,343.71865967471126,29.836429126786296,3.477070279813932,18.01017135033129,0
2024-09-12 06:23:43.068212,25.563423297732168,7.0466810851060995,463.0580780835568,38.7961033534898,2.182459373151831,22.1274250953742,0
2024-09-12 07:23:43.068212,25.79210153784928,4.156965878709958,512.7855108248185,27.993351210973433,4.347488713612679,15.997856074528686,0
2024-09-12 08:23:43.068212,21.317387622960055,6.1239516704433035,551.1671802994191,36.03970781408824,5.254931599660453,9.171685410903274,0
2024-09-12 09:23:43.068212,30.703931631962977,7.413520327994681,637.1632880213571,25.059652249146392,6.41738722788876,17.63727126153217,0
2024-09-12 10:23:43.068212,24.896102031880023,4.611919005130565,363.3334239313301,30.353658413156698,3.8716303320584022,7.935941965533654,0
2024-09-12 11:23:43.068212,25.80238567065756,6.19421708975449,465.2119380396395,26.34492158499195,3.4866989713326837,21.92227772574129,0
2024-09-12 12:23:43.068212,22.136183105604132,5.6211166596473525,447.8284584017077,8.479972294399062,4.649153027819484,19.85910474249001,0
2024-09-12 13:23:43.068212,29.32061825016246,4.416475138578058,567.8066100904113,37.99341686367215,4.9340783302718,19.303451953754248,1
2024-09-12 14:23:43.068212,29.203174345080136,3.8197432557366335,494.96046120972113,40.543253848377915,5.904952481833955,10.523616361850591,0
2024-09-12 15:23:43.068212,28.501914181587725,4.030373803572579,501.6440069115994,25.14994896034456,4.788211423610751,14.691006891234203,0
2024-09-12 16:23:43.068212,18.45202583129458,3.3360752414460286,446.09272255101274,34.49016346155734,6.761189407948365,12.884633101318375,0
2024-09-12 17:23:43.068212,34.08890629772724,5.303785687947087,380.8491719052495,28.01021115065836,4.52375674522363,19.292348961663027,0
2024-09-12 18:23:43.068212,20.591707554014565,7.201244238608016,554.3851395126135,27.010282834226185,8.0502594759772,33.544875772187574,1
2024-09-12 19:23:43.068212,19.576087567578504,4.017855040863766,482.3607409857976,30.90667210067987,4.139282094846308,15.504202163330286,0
2024-09-12 20:23:43.068212,22.748456746559075,5.537370620844563,495.5790091031961,31.856386703148146,4.773426152704136,14.088576201021484,0
2024-09-12 21:23:43.068212,25.98361202521797,5.984429840691112,537.818581516421,26.5729711982311,4.785196060095314,22.901673502936752,0
2024-09-12 22:23:43.068212,22.958087657149193,5.343919141025507,601.8214561474339,27.332572549506,6.282313807086909,23.379303274528834,0
2024-09-12 23:23:43.068212,20.812020303333455,3.807917884004418,899.86989112181,22.941848560154366,7.253292271374716,16.221044546114513,0
2024-09-13 00:23:43.068212,25.15825676590235,1.8879410279331612,499.9637848201358,31.105446552917442,4.769196131202182,10.73920472546297,0
2024-09-13 01:23:43.068212,24.848357534947397,6.707042109174907,375.62633989093126,38.5683272712424,3.369384242531619,22.11464021701608,0
2024-09-13 02:23:43.068212,23.001776014960253,5.2375055896069185,515.7337370883364,30.023872444223507,3.6492999037851677,29.00466466594459,0
2024-09-13 03:23:43.068212,30.4130619402101,6.349020122391034,590.5243338506377,35.67902849619504,7.904608419501662,22.92447828272355,0
2024-09-13 04:23:43.068212,35.44333962959955,5.3992788082,536.3103425148896,33.86220311030269,6.126537026961264,14.020086188085072,0
2024-09-13 05:23:43.068212,34.68771578847657,3.5052559288012626,348.2496928280984,33.39391104928299,4.075994553139061,11.955521338566948,0
2024-09-13 06:23:43.068212,22.427071803855664,6.168861205541693,342.2491943547211,25.94345179389446,3.7599541982234186,36.06606983176672,0
2024-09-13 07:23:43.068212,28.287717171388167,4.769794165488437,421.8508936218225,29.44882715929309,4.460735281695932,14.603100792868675,0
2024-09-13 08:23:43.068212,26.41040869323528,5.75392384807281,379.4820718853273,32.94600805978812,2.900590394813039,33.82128198659379,0
2024-09-13 09:23:43.068212,16.39159070117779,4.78380872527984,450.8492626292177,36.78714578657036,3.854666411358216,17.335895080713975,0
2024-09-13 10:23:43.068212,21.567987646220637,6.852124927795585,660.9855817218828,34.167058150946104,5.1268382491529945,25.886686981433012,0
2024-09-13 11:23:43.068212,28.150635185248433,4.077375353683885,302.631770403174,38.287360455197884,2.313922003387719,17.228038388967253,0
2024-09-13 12:23:43.068212,12.713093936797964,4.737456304525855,615.9465851081197,26.610668310224305,5.860924864618996,17.599878019593937,0
2024-09-13 13:23:43.068212,29.07015469868032,6.885933512032851,542.7384280177527,32.172176343447774,5.4732507224475615,24.28291023523884,0
2024-09-13 14:23:43.068212,18.671457205519594,6.566938444331138,460.46860378646045,33.89280554178133,5.596682644258587,33.56579339294016,0
2024-09-13 15:23:43.068212,24.403555555192174,3.2403911987845566,469.4962844902588,27.061032505174136,6.329229071186935,16.095266549766475,0
2024-09-13 16:23:43.068212,28.215788338202177,3.0017252553944744,657.5149681394138,24.003736393573067,8.58370406372839,11.976534412140573,0
2024-09-13 17:23:43.068212,35.55019462086767,3.4822551238030064,561.8623709941845,44.54470724274519,3.9605401423339264,18.915541859966826,0
2024-09-13 18:23:43.068212,26.984352152996642,6.00880066902535,467.5121006801732,24.984167840937122,3.859261050344518,18.125102743571322,0
2024-09-13 19:23:43.068212,27.703239934418033,5.06004951023259,460.68577634151677,28.8761094477197,5.004042897249721,29.73592538308307,0
2024-09-13 20:23:43.068212,28.415520224556087,2.6037027729653737,444.3817720362318,36.872635379638666,4.263677276541735,13.642067404743058,0
2024-09-13 21:23:43.068212,25.123454529050044,7.0750759687299185,555.6828007766328,36.408597020457954,2.914095416929094,29.945917684227442,1
2024-09-13 22:23:43.068212,25.429488150101125,6.0104536551208945,289.11551137357833,29.942060864949998,3.7328353212070637,20.4232204423355,0
2024-09-13 23:23:43.068212,20.631428585484628,3.3297682147892433,612.4630080059507,42.48579823539176,5.312140710088137,12.862327269950589,0
2024-09-14 00:23:43.068212,29.78086779003968,4.152233984851276,663.246392472138,29.524080267805296,6.799617623239877,9.854626413678629,1
2024-09-14 01:23:43.068212,20.548878616235513,2.9624686878960467,635.8723247987813,30.244836900597768,6.003985590698067,3.8734698178083704,0
2024-09-14 02:23:43.068212,25.79340583806382,5.221524314055852,548.110340037373,27.769139393195374,5.249015988268321,19.856235499685067,0
2024-09-14 03:23:43.068212,29.62320326642343,5.02961981522079,506.73704638120046,31.43093948285272,4.610637601339395,10.030806523458022,0
2024-09-14 04:23:43.068212,24.22394642743877,5.358291324326831,533.6912644926781,30.753244893108622,5.65867780189396,20.286776225180073,0
2024-09-14 05:23:43.068212,28.663487313935505,4.851428082806485,204.42944100163305,27.663481252004196,1.2098024913869323,26.931134182238825,0
2024-09-14 06:23:43.068212,28.614940048475372,4.731730205918666,474.2642415475083,35.75291950585745,6.8505982387818625,26.247852141048597,0
2024-09-14 07:23:43.068212,27.97904986275652,3.9760879175056667,350.3631561714059,32.76164953625948,3.554888575935124,12.17754641629277,0
2024-09-14 08:23:43.068212,24.967789666934763,3.757252578268791,383.2672232446438,25.962625619615,3.2310848069803177,14.60814686496893,0
2024-09-14 09:23:43.068212,34.232202347293374,4.288639524031127,412.5360273732521,26.421052084528604,3.8275550784086283,18.22442412613677,0
2024-09-14 10:23:43.068212,30.051878947258288,3.066134487645583,789.2176644215158,33.396583280760005,8.377504691523994,16.98886989786127,0
2024-09-14 11:23:43.068212,29.101631011606912,5.534026500984429,363.4087344376603,40.60324865955572,4.316171922838647,24.79432436597641,0
2024-09-14 12:23:43.068212,29.020311802716186,4.8612186762939364,499.5013858438797,35.32532544470309,4.542951244469042,12.03918685965114,0
2024-09-14 13:23:43.068212,26.510285637652835,5.153575258689418,474.35177591685647,24.476481605257497,3.9859650974865692,11.752482380561704,0
2024-09-14 14:23:43.068212,20.666458256126884,5.6169036706149,390.5547275641336,32.199125104643244,3.0237133251074466,10.791774924010786,0
2024-09-14 15:23:43.068212,26.19714953133927,4.031303580953877,305.9846983616046,41.555114253195036,3.9559784310161255,22.278848365984686,0
2024-09-14 16:23:43.068212,23.010800422442102,5.577683408169287,563.4599257723751,21.441328232766537,5.359263347797027,20.90499480031512,0
2024-09-14 17:23:43.068212,22.422305118466422,5.076345312248106,665.0484164022414,39.1752692296331,6.803677324049119,15.231410055550867,0
2024-09-14 18:23:43.068212,20.051228216643224,3.7799630058025926,505.5921786556885,29.224646599846658,4.217402893626299,18.68001266517289,0
2024-09-14 19:23:43.068212,27.449272429325212,4.9313103307849,384.07875243131235,22.972301330214115,1.8864247160035703,12.848560176229556,0
2024-09-14 20:23:43.068212,16.8757960165861,5.355328018659199,595.648212863888,26.651698629012394,5.306035564371021,12.885170789015143,0
2024-09-14 21:23:43.068212,34.69758207779254,6.8792952729960035,365.46439022655136,25.06945111691691,2.6992865564157236,21.71619522848399,0
2024-09-14 22:23:43.068212,26.290632775715828,7.020483083863876,304.63774396973565,28.042962880555017,3.475330506145342,26.93664811620897,0
2024-09-14 23:23:43.068212,26.170685269639456,5.423199401570774,529.7514407753405,40.12128249018099,4.420634137001981,21.442557081975547,0
2024-09-15 00:23:43.068212,16.315805893555968,6.024390402095275,464.0910831272389,30.025784793858527,3.7994878875009297,32.93552611830223,0
2024-09-15 01:23:43.068212,32.10246617782249,5.15124094692615,528.9639451417368,29.39106599418443,3.743038400376862,25.715173944796756,0
2024-09-15 02:23:43.068212,32.12167880310423,4.802530938165406,908.6873963292588,33.36353864538894,9.808074897069615,22.393434016251465,0
2024-09-15 03:23:43.068212,34.94978642571792,4.789784476656051,389.2929787818731,27.249946281642462,3.448429826451876,19.789012691974747,0
2024-09-15 04:23:43.068212,28.24042568311793,3.193226107738935,570.972062595157,22.664695824387106,5.154023110630232,11.110230625332337,0
2024-09-15 05:23:43.068212,25.311197859849788,5.999689643572478,582.2771273300182,30.638546364854157,6.798426275260142,22.643461348414057,0
2024-09-15 06:23:43.068212,16.149161709804655,3.5598464913163017,543.3454870672144,29.030208915361698,6.180398240678536,12.14062940694513,0
2024-09-15 07:23:43.068212,18.044285773751994,8.309341990820519,586.8245473483144,19.03539216334911,7.232711358024734,33.301700406488486,0
2024-09-15 08:23:43.068212,25.883170232822547,3.008279238206572,413.80813673291186,33.44485826088699,4.002465305941011,12.892175049953892,0
2024-09-15 09:23:43.068212,23.25308853947121,6.857479328371694,458.6779880109239,33.11989358022311,5.805545133630287,34.79465329600752,0
2024-09-15 10:23:43.068212,20.721891945059024,4.347170008838608,483.92315505497726,25.673401181507963,2.8669465931121687,20.96644172783207,0
2024-09-15 11:23:43.068212,15.97458710472575,5.003674395363904,426.00515925383087,32.37858650743812,5.590841069296301,25.74211061316391,0
2024-09-15 12:23:43.068212,22.881135255623892,7.553450274926117,387.4499478759346,25.82612346966986,3.9909088735420206,20.495263750775578,0
2024-09-15 13:23:43.068212,31.305616796735645,3.575695144821356,453.90456555338073,28.142488321497297,5.621013477730658,16.915176651013777,0
2024-09-15 14:23:43.068212,30.23533440601472,3.9736807224808075,522.947724809253,26.57289249946962,4.7347344171282355,13.758897579241387,0
2024-09-15 15:23:43.068212,30.431168158670907,6.539665794907281,532.7338493248548,27.608872184122742,5.167108222220557,30.638208145922743,0
2024-09-15 16:23:43.068212,22.13873696276631,7.268582304433861,497.1489634384501,40.330511481404066,6.621607764905291,18.519321299049142,0
2024-09-15 17:23:43.068212,33.393954015172724,2.7722574073441373,489.5289055095259,38.503575406898385,5.877423111380739,9.143082113301,0
2024-09-15 18:23:43.068212,24.654547702278364,4.205588323396428,414.09354804678486,34.66621540506672,4.997744917544143,13.971125443419353,0
2024-09-15 19:23:43.068212,21.666222470759497,7.127518827772594,489.14082756784154,28.038973966197304,4.655244258650216,34.227746014187524,0
2024-09-15 20:23:43.068212,20.616521816812508,6.556897545431182,466.56172654260973,31.7002292707974,4.665508495058538,29.893790413987784,0
2024-09-15 21:23:43.068212,20.954515803501412,5.76428634617398,504.74584412647755,37.24360735342782,5.770733235235279,31.057828384730684,1
2024-09-15 22:23:43.068212,22.14705697650206,5.009309222365591,608.0605259543247,20.00201010729476,4.8342033938677496,13.434676753659234,0
2024-09-15 23:23:43.068212,33.27969885452598,4.243262757742118,444.02225404112585,24.889765667742235,4.585819428205126,11.707944261983394,0
2024-09-16 00:23:43.068212,26.36114982631802,6.484447902961969,374.01659222065257,35.233812499345625,5.170303618369895,36.41253820074428,0
2024-09-16 01:23:43.068212,21.152928290806578,5.434085906751201,601.8855779138435,26.043117153228682,6.980517420656654,26.425758589950515,0
2024-09-16 02:23:43.068212,10.536306577918534,5.169396446719482,640.6993131369518,20.927401182129987,5.228324889342917,16.868566925509278,0
2024-09-16 03:23:43.068212,29.460097125825484,2.6901933507774443,503.04865825768013,25.639551530631543,6.066291129664869,8.44930089413623,0
2024-09-16 04:23:43.068212,31.79712712382619,5.8223929792403775,473.8319517475846,24.584869497848974,4.949048084093526,27.83364871360029,0
2024-09-16 05:23:43.068212,25.111865534231054,5.076287854566345,514.9612864215617,26.867004726562783,4.388266956065411,19.811865638679492,0
2024-09-16 06:23:43.068212,27.663926026341965,8.67972055797663,537.1340546455176,25.93450359633958,6.308719393851054,29.201407616233197,0
2024-09-16 07:23:43.068212,26.967270799097633,4.73845886934551,516.2157936761045,29.052292678312163,4.208217195443981,16.723603528122492,0
2024-09-16 08:23:43.068212,21.803235329025977,4.388234286475969,441.59156357366413,24.761143792659333,5.963099655086933,16.271846129891152,0
2024-09-16 09:23:43.068212,23.679813730674205,4.948145978725277,381.04480661130935,25.79342925923306,3.8603568148209013,15.89935183669418,0
2024-09-16 10:23:43.068212,31.164082121663057,4.537894865743785,480.3884253181914,28.28036302638145,4.689360781890662,18.85805066547495,0
2024-09-16 11:23:43.068212,23.990671737614893,5.388949267782673,421.53757854333753,33.32356953503388,4.146698532730489,11.269268791729987,0
2024-09-16 12:23:43.068212,34.07827315385389,3.7912995468968766,595.1367591453628,26.99985006199902,6.166989835733766,10.51863919674589,0
2024-09-16 13:23:43.068212,26.63560060872377,3.849991870230211,458.42693521488263,35.20453199828304,4.930145491014319,16.585288906193988,0
2024-09-16 14:23:43.068212,20.223419413061695,5.570221675552564,436.56123433055313,39.57369195403597,4.726658239576543,22.522154132361447,0
2024-09-16 15:23:43.068212,23.33941587929061,4.680247204543384,361.3295873720316,33.92206941391782,3.7666638120657447,15.191856878703534,1
2024-09-16 16:23:43.068212,23.54639708045233,4.8414694573740595,456.05176982446767,26.192578357647193,4.845606789984348,18.78828253204192,0
2024-09-16 17:23:43.068212,20.489488852164612,5.960574813039677,542.8267248948819,13.735195346951949,6.2394898727031345,34.002145897970436,0
2024-09-16 18:23:43.068212,24.737508826725616,5.829073991870493,555.8015853199518,31.92505774486324,7.169903180795957,27.043481852347593,0
2024-09-16 19:23:43.068212,18.570846277861477,2.867048133205677,629.2623324438075,28.199124038122847,5.701793361616453,6.00152014901415,0
2024-09-16 20:23:43.068212,28.03243766347503,6.319183709813748,476.22587899975207,28.04494213925962,4.619009552245949,18.367334205346584,1
2024-09-16 21:23:43.068212,20.77354444315796,2.872061615739119,570.0221221306599,24.560511352384317,5.064732420363055,15.688146374617157,0
2024-09-16 22:23:43.068212,22.183731768878744,4.19850349867269,549.2025185059458,36.08957095523814,6.452869687723755,17.400391625230473,0
2024-09-16 23:23:43.068212,31.602173739612567,5.316383449828546,441.6184536442636,20.632555179925806,6.605158334532581,18.45904171711881,0
2024-09-17 00:23:43.068212,30.66780601368294,4.212381442936257,593.743812777837,28.154785043946962,6.649492241236851,15.323657394417612,0
2024-09-17 01:23:43.068212,25.740381145640818,5.416710477449953,507.79508694623627,24.32159296344873,5.461104434967398,27.23856936766508,0
2024-09-17 02:23:43.068212,19.06003847825026,5.787551288724866,651.6710728254021,31.8479502406772,7.917325618786799,26.52412655238219,1
2024-09-17 03:23:43.068212,26.037216992706036,4.321754641544985,435.07112701124595,32.35690493904632,4.573937266413993,12.465217755696514,0
2024-09-17 04:23:43.068212,21.39353831469165,4.754837147524426,409.0680349449666,33.98534714512564,4.157265039364175,17.026207606317428,0
2024-09-17 05:23:43.068212,29.71452815276641,4.246198823322632,376.857790031875,28.224358927897196,4.25347579741366,13.740829063169798,0
2024-09-17 06:23:43.068212,19.176843306505862,4.208913913777337,586.3885868538786,38.64491415062737,6.926246873917835,16.77569579643406,0
2024-09-17 07:23:43.068212,24.787812774905785,5.574457215974797,500.7594032625624,31.921273319589258,6.1626404946976026,18.071452859691686,0
2024-09-17 08:23:43.068212,27.720861792245298,7.625297738720745,508.66452727997023,33.74359826740789,6.050577137833751,27.550289317897185,0
2024-09-17 09:23:43.068212,18.70562792944223,6.498592102771114,594.8275769993211,34.79037593757158,7.10602678852724,16.46179602775945,0
2024-09-17 10:23:43.068212,19.21219687835834,3.526947549033794,807.7121401496387,35.229447632451766,6.288946919577895,14.56283066033364,0
2024-09-17 11:23:43.068212,27.75943914723072,6.1567507270881325,563.2403669032815,34.19391727249779,3.52913780939964,17.04778374717729,1
2024-09-17 12:23:43.068212,27.851598501513358,5.37830485874213,252.54253323666362,31.417798218393084,2.180605654078859,22.908573100293722,0
2024-09-17 13:23:43.068212,21.695960365794356,6.493306499230367,659.8135502999912,37.135505819151206,7.629433255146591,27.61655461806202,0
2024-09-17 14:23:43.068212,19.986215431256078,6.974490933400699,523.665506281873,30.225713018965543,5.526962427295603,33.53752191411027,0
2024-09-17 15:23:43.068212,19.865881698183905,8.590195038965465,663.6072540211943,24.554311632294397,5.146585468701732,32.78575268123604,0
2024-09-17 16:23:43.068212,13.592167990463647,2.8609068089697924,472.55081499960977,22.63813604580212,2.568273455724806,10.261111458890428,0
2024-09-17 17:23:43.068212,25.967044513929732,4.327009156874586,539.0071642572677,34.216488687098355,7.16697188334164,10.628320877151932,0
2024-09-17 18:23:43.068212,21.35336862765367,5.167749313789865,597.0721504395622,22.48456893595119,8.25669131504165,18.86189561570572,0
2024-09-17 19:23:43.068212,19.815119269824823,6.002092264131984,552.6045485888834,22.622064909796748,5.915606323850382,19.979716866863825,0
2024-09-17 20:23:43.068212,28.334203245540124,5.772984166170597,515.0609696529979,39.91151851269427,4.5021013746691745,26.59734024489366,0
2024-09-17 21:23:43.068212,17.41591134918245,6.23272554482747,725.4529547311408,33.87581886381341,7.297458520021157,25.769852131892033,0
